latitude,longitude,area_sq_km,capacity_mw,capacity_factor,wind_speed_150meters,landfall_distance_to_transmission_km,bathymetry_meters,distance_to_coast_km
26.735,-89.423,112.7844,599.4068878,0.292022854,7.018415928,31.33188309,-2746.789307,251.2570938
26.728,-89.313,112.7844,599.4068878,0.292039841,7.018654823,31.33188309,-2729.027832,252.1778906
26.722,-89.204,112.7844,599.4068878,0.292283446,7.020535946,31.33188309,-2703.080078,253.5405625
26.715,-89.094,112.7844,599.4068878,0.292512149,7.022123814,31.33188309,-2652.819824,255.3380469
26.708,-88.985,112.7844,599.4068878,0.292735636,7.026063919,31.33188309,-2590.445068,257.56125
26.701,-88.875,112.7844,599.4068878,0.292963177,7.030924797,31.33188309,-2504.593262,260.1992188
26.694,-88.766,112.7844,599.4068878,0.293228626,7.036252975,31.33188309,-2429.678223,263.2395
26.687,-88.656,112.7844,599.4068878,0.293232501,7.039568424,31.33188309,-2396.763916,266.668375
26.68,-88.547,112.7844,599.4068878,0.29352504,7.041952133,31.33188309,-2434.891357,270.4432188
26.672,-88.437,112.7844,599.4068878,0.293843836,7.048083782,31.33188309,-2483.515869,274.0366875
26.665,-88.328,112.7844,599.4068878,0.294169843,7.047988415,31.33188309,-2560.136719,277.6183438
26.657,-88.218,112.7844,599.4068878,0.294224113,7.046215534,31.33188309,-2607.740967,281.5549063
26.65,-88.109,112.7844,599.4068878,0.294397742,7.052360058,31.33188309,-2647.101318,285.8320313
26.642,-88,112.7844,599.4068878,0.294756472,7.055153847,31.33188309,-2697.700684,290.4327813
26.634,-87.89,112.7844,599.4068878,0.294716567,7.056155205,31.33188309,-2729.987305,295.3344375
26.626,-87.781,112.7844,599.4068878,0.294439197,7.053846359,31.33188309,-2764.662842,300.529875
26.618,-87.672,112.7844,599.4068878,0.294302732,7.0520401,31.33188309,-2786.998535,305.9978125
26.61,-87.563,112.7844,599.4068878,0.294337273,7.052601814,31.33188309,-2818.177002,311.7237813
26.601,-87.453,112.7844,599.4068878,0.29428646,7.054986954,31.33188309,-2848.209229,317.6953125
26.593,-87.344,112.7844,599.4068878,0.293764621,7.047772408,31.33188309,-2886.99292,323.9029375
26.584,-87.235,112.7844,599.4068878,0.29311192,7.04413414,31.33188309,-2934.996826,330.3354688
26.576,-87.126,112.7844,599.4068878,0.292416036,7.0332551,31.33188309,-2949.470947,336.9799063
26.567,-87.016,112.7844,599.4068878,0.292145491,7.03073597,31.33188309,-2973.441895,343.8240625
26.558,-86.907,112.7844,599.4068878,0.291220605,7.01623106,31.33188309,-3027.226563,350.85625
26.549,-86.798,112.7844,599.4068878,0.290381968,7.005986214,31.33188309,-3073.068848,358.0653125
26.54,-86.689,112.7844,599.4068878,0.289570779,6.996294975,31.33188309,-3098.377441,365.4406875
26.531,-86.58,110.4111,586.7936862,0.288271785,6.98523283,31.33188309,-3123.097412,372.8905313
26.521,-86.471,112.7844,599.4068878,0.287523776,6.973504543,5.5,-3168.434326,376.2326563
26.512,-86.362,112.7844,599.4068878,0.286742955,6.963246822,14.24668181,-3190.586914,368.1588125
26.503,-86.253,112.7844,599.4068878,0.285577595,6.948901176,14.24668181,-3195.499023,358.5669063
26.493,-86.144,112.7844,599.4068878,0.284531265,6.938277245,14.24668181,-3197.482666,349.0314063
26.483,-86.035,112.7844,599.4068878,0.283247262,6.922524929,14.24668181,-3205.68457,339.552
26.473,-85.926,112.7844,599.4068878,0.281546086,6.902445793,14.24668181,-3215.621826,330.1239375
26.463,-85.817,112.7844,599.4068878,0.280261576,6.887021542,14.24668181,-3227.893066,320.7394063
26.453,-85.708,112.7844,599.4068878,0.278806955,6.869525909,14.24668181,-3244.238525,311.4161563
26.443,-85.6,112.7844,599.4068878,0.27708447,6.850092411,14.24668181,-3261.037354,302.177375
26.433,-85.491,112.7844,599.4068878,0.275364816,6.829710007,14.24668181,-3277.02002,293.0322188
26.423,-85.382,112.7844,599.4068878,0.273750216,6.813595295,14.24668181,-3291.455811,283.9897188
26.412,-85.273,112.7844,599.4068878,0.271799743,6.790527821,14.24668181,-3292.1604,275.0593438
26.402,-85.165,112.7844,599.4068878,0.269811541,6.766627312,14.24668181,-3308.609863,266.2493125
26.391,-85.056,112.7844,599.4068878,0.267864734,6.742641926,14.24668181,-3291.048584,257.5730313
26.38,-84.947,112.7844,599.4068878,0.265734673,6.716626167,14.24668181,-2529.528809,249.043375
26.369,-84.839,112.7844,599.4068878,0.263661802,6.689422131,14.24668181,-1101.256104,240.6483594
26.358,-84.73,112.7844,599.4068878,0.261218578,6.658210278,14.24668181,-401.9393005,232.288125
26.347,-84.621,112.7844,599.4068878,0.258889794,6.626029968,14.24668181,-231.6432037,223.9908594
26.336,-84.513,112.7844,599.4068878,0.256631196,6.593754292,14.24668181,-214.6038513,215.7995781
26.324,-84.404,112.7844,599.4068878,0.254271686,6.560098648,14.24668181,-201.4174805,207.2198281
26.313,-84.296,112.7844,599.4068878,0.251875252,6.525511742,5.5,-182.0132904,198.3515313
26.301,-84.187,112.7844,599.4068878,0.249766737,6.491178513,5.5,-164.9921722,189.4509531
26.29,-84.079,112.4685,597.7279974,0.247302443,6.455554485,5.5,-146.9471436,180.4237813
26.278,-83.971,112.7844,599.4068878,0.245075345,6.421914101,5.5,-129.4788818,171.4343594
26.266,-83.862,112.7844,599.4068878,0.243255302,6.39060688,5.5,-107.3039322,162.4325469
26.254,-83.754,112.7844,599.4068878,0.241408333,6.359516621,5.5,-82.42710114,153.0637813
26.242,-83.646,112.7844,599.4068878,0.239785105,6.329881191,5.5,-69.00402069,143.49825
26.23,-83.537,112.7844,599.4068878,0.238285154,6.302390575,18.26424674,-63.70188141,133.8585938
26.218,-83.429,112.7844,599.4068878,0.236619473,6.272503853,18.26424674,-59.85593033,124.1083359
26.205,-83.321,112.6629,598.7611607,0.234845594,6.242729664,18.26424674,-55.77474976,114.3979688
26.193,-83.213,57.4857,305.5149872,0.233708203,6.217778206,18.26424674,-51.59447479,105.3499531
26.18,-83.105,50.4711,268.2350128,0.232075214,6.188685417,18.26424674,-47.29914856,94.97971094
26.168,-82.997,112.0959,595.7477679,0.231131241,6.165498734,18.26424674,-42.26071167,86.32401563
26.155,-82.889,112.7844,599.4068878,0.230149373,6.142229557,18.26424674,-38.78957367,77.5475
26.142,-82.781,112.7844,599.4068878,0.229228795,6.121122837,18.26424674,-35.39694214,69.25095313
26.129,-82.673,112.7844,599.4068878,0.227791339,6.097845554,18.26424674,-30.57267952,61.57170313
26.116,-82.565,112.7844,599.4068878,0.226740077,6.081396103,18.26424674,-25.72888565,54.80694141
26.102,-82.457,112.7844,599.4068878,0.225525171,6.065326214,18.26424674,-23.79682541,49.25648438
26.089,-82.349,112.7844,599.4068878,0.224563256,6.056267738,18.26424674,-21.66992188,44.90671875
26.076,-82.241,112.7844,599.4068878,0.223803774,6.045948982,18.26424674,-18.59537506,40.88467578
26.062,-82.133,112.7844,599.4068878,0.222855747,6.040390968,5.5,-15.49626541,32.50846094
26.048,-82.025,111.7962,594.1549745,0.221900582,6.044248581,5.5,-13.07339478,22.80410156
26.035,-81.918,15.5439,82.61001276,0.220753625,6.03721714,5.5,-12.11099529,18.41997656
25.784,-80.092,24.057,127.8539541,0.239915207,6.473983288,5.5,-191.2619476,7.521472168
25.769,-79.985,89.2539,474.3510842,0.243071586,6.500629425,5.5,-307.3343201,13.98425879
25.753,-79.878,100.7964,535.6951531,0.244179621,6.50112772,5.5,-394.035614,25.18221875
25.737,-79.771,100.1403,532.208227,0.24411349,6.493560791,5.5,-768.3338013,35.65676563
25.721,-79.664,12.3687,65.73501276,0.243909836,6.489997864,5.5,-765.9476318,40.06619531
26.826,-97.451,0.0567,0.301339286,0.420469582,8.534285545,51.37383761,0.285714298,5.042790527
26.828,-97.231,9.2583,49.20440051,0.417815804,8.54237175,51.37383761,-27.60629845,16.97913281
26.829,-97.121,112.4199,597.4697066,0.414284766,8.50254631,51.37383761,-31.12407303,22.53535938
26.83,-97.011,67.3029,357.6897321,0.408456415,8.434104919,51.37383761,-37.40943527,30.91944336
26.831,-96.901,76.6908,407.5829082,0.399463415,8.334132195,51.37383761,-53.52196884,45.00447266
26.832,-96.791,112.2255,596.4365434,0.394568056,8.282610893,51.37383761,-66.96600342,53.67370313
26.833,-96.681,112.7844,599.4068878,0.389237821,8.226124763,51.37383761,-86.52197266,63.96623047
26.834,-96.571,112.4928,597.8571429,0.384936482,8.181545258,51.37383761,-110.0002899,74.21473438
26.834,-96.461,112.7844,599.4068878,0.380624563,8.135387421,51.37383761,-199.9683228,84.47261719
26.835,-96.351,112.4928,597.8571429,0.376954854,8.095895767,51.37383761,-404.0942688,94.715375
26.835,-96.241,112.7844,599.4068878,0.373084664,8.052382469,51.37383761,-557.4879761,104.9781484
26.835,-96.131,112.7844,599.4068878,0.369653583,8.014639854,31.04954544,-692.9259033,115.2308125
26.835,-96.021,112.7844,599.4068878,0.366458029,7.976118565,31.04954544,-891.2815552,125.48375
26.835,-95.911,112.5738,598.2876276,0.363704711,7.945953369,31.04954544,-983.9803467,135.7395625
26.835,-95.801,112.7844,599.4068878,0.360949337,7.914579391,31.04954544,-1138.24646,145.989125
26.835,-95.691,112.7844,599.4068878,0.358405441,7.886283398,31.04954544,-1111.620605,156.2443906
26.834,-95.581,112.7844,599.4068878,0.356034845,7.860620975,31.04954544,-1320.262695,166.5112188
26.834,-95.471,112.7844,599.4068878,0.353683412,7.830569744,31.04954544,-1466.918701,176.7950625
26.833,-95.361,112.7844,599.4068878,0.351571113,7.804417133,31.04954544,-1528.985962,187.0963906
26.833,-95.251,112.7844,599.4068878,0.349650204,7.7795825,31.04954544,-1589.692017,197.4148594
26.832,-95.141,112.7844,599.4068878,0.347219646,7.749166965,31.04954544,-1565.881958,207.3214063
26.831,-95.031,112.7844,599.4068878,0.344995439,7.719531536,31.04954544,-1502.865845,215.9652031
26.83,-94.921,112.7844,599.4068878,0.343010575,7.695068359,80.22235708,-1366.1698,223.4293438
26.829,-94.811,112.7196,599.0625,0.341222972,7.671093464,62.43899346,-1402.342163,229.7586406
26.828,-94.701,112.7844,599.4068878,0.339449555,7.647923946,21.92336362,-1538.269653,234.8474531
26.826,-94.591,112.7844,599.4068878,0.337746322,7.622140884,21.92336362,-1453.753418,240.0377969
26.825,-94.481,112.7844,599.4068878,0.33613041,7.599718571,21.92336362,-1234.828247,245.5485156
26.823,-94.371,112.7844,599.4068878,0.334622592,7.577223778,21.92336362,-1186.616577,251.2682344
26.822,-94.261,112.7844,599.4068878,0.333183646,7.558716297,21.92336362,-1616.40564,256.6450781
26.82,-94.151,112.7844,599.4068878,0.332020938,7.541257381,21.92336362,-1338.832275,262.2028438
26.818,-94.041,94.446,501.9451531,0.33063972,7.523375034,21.92336362,-1284.515503,267.5889688
26.804,-93.381,7.0227,37.32302296,0.322858512,7.407867432,21.92336362,-1329.930786,307.447875
26.802,-93.271,112.7844,599.4068878,0.32253319,7.400905132,21.92336362,-1437.795898,311.4784688
26.799,-93.161,112.4685,597.7279974,0.321299076,7.384131908,5.5,-1328.080322,318.5445938
26.796,-93.051,112.7844,599.4068878,0.320328027,7.371332645,66.42393503,-1436.731079,321.5634375
26.793,-92.941,112.4685,597.7279974,0.319452822,7.360918522,66.42393503,-1423.778442,319.8870625
26.79,-92.832,112.4847,597.8140944,0.318545848,7.346286297,66.42393503,-1605.013062,316.2180625
26.787,-92.722,112.7844,599.4068878,0.317774415,7.336010933,66.42393503,-1742.606201,310.6972188
26.784,-92.612,112.7844,599.4068878,0.316910684,7.324455738,66.42393503,-1702.810913,305.4399063
26.78,-92.502,112.7844,599.4068878,0.315911233,7.308677197,41.75379218,-1721.75415,300.4661875
26.777,-92.392,112.4928,597.8571429,0.314922005,7.297497272,41.75379218,-1795.448975,295.7918438
26.773,-92.282,112.7844,599.4068878,0.313966691,7.282489777,41.75379218,-1796.745483,291.4264063
26.77,-92.172,112.4766,597.7710459,0.312860012,7.268496513,41.75379218,-1770.27832,287.380875
26.766,-92.063,112.7844,599.4068878,0.311617136,7.254596233,41.75379218,-1731.964966,283.6856875
26.762,-91.953,112.7844,599.4068878,0.310630709,7.238929272,41.75379218,-1770.586304,280.2823438
26.758,-91.843,112.7844,599.4068878,0.309706718,7.226047516,41.75379218,-1780.284668,277.2158125
26.754,-91.733,112.4766,597.7710459,0.308662593,7.213963985,41.75379218,-1879.47229,274.51675
26.749,-91.623,112.7844,599.4068878,0.307808787,7.19867897,41.75379218,-2131.847656,272.2231563
26.745,-91.514,112.7844,599.4068878,0.306810588,7.184568882,41.75379218,-1848.605957,270.31875
26.741,-91.404,112.7844,599.4068878,0.305639863,7.168263435,41.75379218,-1901.70813,268.8207188
26.736,-91.294,112.7844,599.4068878,0.304414421,7.152347088,41.75379218,-2346.048828,267.735875
26.731,-91.184,112.7844,599.4068878,0.303197831,7.136522293,41.75379218,-1922.340698,267.06925
26.727,-91.075,112.4847,597.8140944,0.302111804,7.124142647,41.75379218,-1924.756958,266.733
26.722,-90.965,112.7844,599.4068878,0.301224083,7.116675377,35.57622725,-1938.799194,266.4129375
26.717,-90.855,112.5171,597.9862883,0.300292224,7.105382442,35.57622725,-1967.397339,266.4134063
26.712,-90.746,112.7844,599.4068878,0.299337864,7.099184036,32.61262336,-1932.338745,266.8299063
26.706,-90.636,112.7844,599.4068878,0.29847917,7.088610649,32.61262336,-2011.940796,267.6614688
26.701,-90.526,110.8728,589.247449,0.297189891,7.074369431,5.5,-2448.797607,268.8781875
26.696,-90.417,112.7844,599.4068878,0.296228856,7.063982487,5.5,-2565.096191,269.5251875
26.69,-90.307,112.7844,599.4068878,0.295575738,7.05390358,5.5,-2618.787598,269.7763125
26.684,-90.197,112.7844,599.4068878,0.294761688,7.045150757,5.5,-2711.694092,267.6539688
26.679,-90.088,112.7844,599.4068878,0.294465095,7.041317463,5.5,-2751.239258,265.5620938
26.673,-89.978,112.7844,599.4068878,0.293768734,7.036375046,5.5,-2786.861572,263.8814063
26.667,-89.869,112.7844,599.4068878,0.293091446,7.029198647,5.5,-2779.925293,262.6197188
26.661,-89.759,112.7844,599.4068878,0.292970896,7.028648853,31.33188309,-2769.092773,261.7831094
26.655,-89.65,112.7844,599.4068878,0.292673141,7.024653912,31.33188309,-2786.809326,261.3756875
26.648,-89.54,112.7844,599.4068878,0.292294145,7.01999855,31.33188309,-2813.332275,261.3994531
26.642,-89.431,112.7844,599.4068878,0.29205814,7.01930809,31.33188309,-2812.028076,261.8542969
26.635,-89.321,112.7844,599.4068878,0.292099833,7.01999855,31.33188309,-2789.826416,262.7379688
26.629,-89.212,112.7844,599.4068878,0.292301506,7.021962643,31.33188309,-2751.234619,264.0461563
26.622,-89.102,112.7844,599.4068878,0.292664975,7.028618336,31.33188309,-2715.676025,265.7725938
26.615,-88.993,112.7844,599.4068878,0.293007404,7.033376694,31.33188309,-2672.631836,267.9091875
26.608,-88.883,112.7844,599.4068878,0.293019682,7.039074898,31.33188309,-2597.186035,270.44625
26.601,-88.774,112.7844,599.4068878,0.293302655,7.04070425,31.33188309,-2518.793457,273.3725938
26.594,-88.665,112.7844,599.4068878,0.293631941,7.043807507,31.33188309,-2458.436035,276.6759063
26.587,-88.555,112.7844,599.4068878,0.29389587,7.044913292,31.33188309,-2483.378662,280.3375625
26.58,-88.446,112.7844,599.4068878,0.293849409,7.048430443,31.33188309,-2516.567627,284.0800625
26.572,-88.337,112.7844,599.4068878,0.294092566,7.049666405,31.33188309,-2558.393555,287.5739063
26.565,-88.227,112.7844,599.4068878,0.294695914,7.055391788,31.33188309,-2606.955078,291.3759688
26.557,-88.118,112.7844,599.4068878,0.295078039,7.063529491,31.33188309,-2665.665527,295.5109688
26.549,-88.009,112.7844,599.4068878,0.295311034,7.066476822,31.33188309,-2703.196777,299.9650625
26.541,-87.9,112.7844,599.4068878,0.295321167,7.067448616,31.33188309,-2730.954834,304.7179688
26.533,-87.791,112.7844,599.4068878,0.295249939,7.066086292,31.33188309,-2764.028076,309.7561875
26.525,-87.681,112.7844,599.4068878,0.29507935,7.065557957,31.33188309,-2825.297607,315.0703125
26.517,-87.572,112.7844,599.4068878,0.295337647,7.067962646,31.33188309,-2862.316406,320.6376875
26.508,-87.463,112.7844,599.4068878,0.29489404,7.065635204,31.33188309,-2904.687988,326.45075
26.5,-87.354,112.7844,599.4068878,0.294579059,7.062586308,31.33188309,-2921.634521,332.4955625
26.491,-87.245,112.7844,599.4068878,0.294153929,7.058415413,31.33188309,-2947.550049,338.765
26.483,-87.136,112.7844,599.4068878,0.293624431,7.051849365,31.33188309,-2980.289307,345.2472188
26.474,-87.027,112.7844,599.4068878,0.293132335,7.044456959,31.33188309,-2999.55249,351.9306563
26.465,-86.918,112.7844,599.4068878,0.292350918,7.035852432,31.33188309,-3029.067139,358.8039688
26.456,-86.809,112.7844,599.4068878,0.291590601,7.026298523,31.33188309,-3075.415039,365.8564375
26.447,-86.7,90.234,479.559949,0.290630162,7.013282776,31.33188309,-3106.0625,371.9962188
26.438,-86.591,11.097,58.97640306,0.289232433,6.996649742,31.33188309,-3131.075928,376.5290938
26.429,-86.482,24.9804,132.7614796,0.288014084,6.981122494,14.24668181,-3158.993164,379.2634063
26.419,-86.373,43.4889,231.1272321,0.287221551,6.970123768,14.24668181,-3177.68335,371.1094063
26.41,-86.264,87.6501,465.8274872,0.286339104,6.96170187,14.24668181,-3194.73584,362.2491563
26.4,-86.155,112.7844,599.4068878,0.285312861,6.949851036,14.24668181,-3200.130371,353.8665625
26.39,-86.047,112.7844,599.4068878,0.283988804,6.936022282,14.24668181,-3197.554443,344.4766563
26.381,-85.938,112.7844,599.4068878,0.282729119,6.921441078,14.24668181,-3204.210693,335.1412188
26.371,-85.829,112.7844,599.4068878,0.281453401,6.904456615,14.24668181,-3227.193848,325.8828438
26.361,-85.72,112.7844,599.4068878,0.279858708,6.887168407,14.24668181,-3244.892334,316.7100313
26.351,-85.612,112.7844,599.4068878,0.27832678,6.869468689,14.24668181,-3266.679199,307.6302813
26.34,-85.503,112.7844,599.4068878,0.27663666,6.8507514,14.24668181,-3282.485107,298.6520625
26.33,-85.394,112.7844,599.4068878,0.274948508,6.834448814,14.24668181,-3291.989014,289.7829063
26.319,-85.286,112.7844,599.4068878,0.272964865,6.812747478,14.24668181,-3306.289551,281.0314063
26.309,-85.177,112.7844,599.4068878,0.270887583,6.786653042,14.24668181,-3306.493652,272.4113125
26.298,-85.069,112.7844,599.4068878,0.268949151,6.762665749,14.24668181,-3076.25,263.9309688
26.287,-84.96,112.7844,599.4068878,0.2670075,6.739070892,14.24668181,-2033.86499,255.5575781
26.277,-84.851,112.7844,599.4068878,0.26478374,6.70968914,14.24668181,-1276.746948,247.2009063
26.266,-84.743,112.7844,599.4068878,0.262410402,6.678668499,14.24668181,-566.9162598,238.9384375
26.254,-84.635,112.7844,599.4068878,0.259986728,6.645270348,14.24668181,-250.3463745,230.6586719
26.243,-84.526,112.7844,599.4068878,0.257819623,6.614181995,5.5,-218.5094757,221.9295625
26.232,-84.418,112.7844,599.4068878,0.255221695,6.578070164,5.5,-205.734848,213.0557188
26.22,-84.309,112.7844,599.4068878,0.25270012,6.543594837,5.5,-187.7693176,204.0781406
26.209,-84.201,112.7844,599.4068878,0.250526965,6.510472775,5.5,-169.4259491,195.0470156
26.197,-84.093,112.7844,599.4068878,0.248246446,6.474970341,5.5,-151.0761261,186.0546406
26.186,-83.984,112.7844,599.4068878,0.245978713,6.439377785,5.5,-134.0252075,176.7799688
26.174,-83.876,112.7844,599.4068878,0.24408704,6.410377502,5.5,-110.897728,167.2259531
26.162,-83.768,112.7844,599.4068878,0.242292777,6.381323814,5.5,-88.43500519,157.5621563
26.15,-83.66,112.7844,599.4068878,0.240799248,6.353991032,18.26424674,-71.45906067,147.81375
26.137,-83.552,112.7844,599.4068878,0.238786578,6.322132587,18.26424674,-67.68443298,138.1249844
26.125,-83.444,111.2697,591.356824,0.237198979,6.292621613,18.26424674,-61.80192184,128.5938672
26.113,-83.336,46.1295,245.1610332,0.235556647,6.261651039,18.26424674,-57.99051666,119.726875
26.1,-83.228,62.2728,330.9566327,0.234088853,6.234220505,18.26424674,-53.81542587,109.6503125
26.088,-83.12,112.7844,599.4068878,0.232963637,6.209404469,18.26424674,-50.02161789,101.0255
26.075,-83.012,112.7844,599.4068878,0.231647268,6.18256855,18.26424674,-44.15943527,92.40649219
26.062,-82.904,112.7844,599.4068878,0.230505988,6.157483101,18.26424674,-41.65319061,84.23067188
26.049,-82.796,112.7844,599.4068878,0.229260907,6.131786823,18.26424674,-37.47615814,76.57239063
26.036,-82.688,112.7844,599.4068878,0.227941573,6.109378338,18.26424674,-33.01960754,69.65009375
26.023,-82.58,112.7844,599.4068878,0.226823822,6.08931303,18.26424674,-29.9639473,63.68605078
26.01,-82.472,112.7844,599.4068878,0.225597024,6.071834087,18.26424674,-26.56097412,58.83512109
25.997,-82.364,112.7844,599.4068878,0.224187627,6.053621769,18.26424674,-23.74102211,54.32779688
25.983,-82.257,112.7844,599.4068878,0.223247632,6.037321091,5.5,-20.59214401,46.41558984
25.97,-82.149,112.7844,599.4068878,0.22200729,6.025864124,5.5,-17.64406776,37.09698438
25.956,-82.041,112.7844,599.4068878,0.220187575,6.012671471,5.5,-14.7740593,28.20511719
25.942,-81.934,71.7093,381.1080995,0.219174623,6.014276505,5.5,-12.82988834,20.69687109
25.692,-80.11,20.6712,109.8596939,0.24149707,6.489854813,5.5,-110.3475723,8.785637695
25.677,-80.003,102.1734,543.0133929,0.243466854,6.502749443,5.5,-292.5690613,14.88906641
25.661,-79.896,82.9683,440.9454719,0.244170323,6.499642372,5.5,-411.8010254,25.85500391
25.645,-79.789,98.1882,521.8335459,0.243947595,6.491486073,5.5,-771.0357056,36.27882422
25.629,-79.683,12.231,65.00318878,0.243997335,6.487118244,5.5,-761.2748413,41.97386328
26.736,-97.119,96.1065,510.7700893,0.415223688,8.512721062,51.37383761,-31.46658325,20.96772656
26.737,-97.009,64.5894,343.2684949,0.409491241,8.449634552,51.37383761,-36.25733566,28.29117383
26.738,-96.9,79.6392,423.252551,0.400015384,8.34412384,51.37383761,-50.20392609,42.17155859
26.739,-96.79,112.7844,599.4068878,0.394878179,8.291065216,51.37383761,-62.20389175,50.94649219
26.74,-96.68,112.7844,599.4068878,0.389758915,8.237090111,51.37383761,-81.91230774,61.19901172
26.74,-96.57,112.7844,599.4068878,0.385410577,8.190903664,31.04954544,-103.857872,71.45157813
26.741,-96.46,112.7844,599.4068878,0.380929023,8.14087677,31.04954544,-182.0425873,81.70446875
26.741,-96.35,112.7844,599.4068878,0.37701562,8.098111153,31.04954544,-394.8729553,91.95711719
26.742,-96.24,112.7844,599.4068878,0.373167872,8.057747841,31.04954544,-534.0674438,102.2098594
26.742,-96.13,112.7844,599.4068878,0.369588882,8.017593384,31.04954544,-699.7618408,112.4639063
26.742,-96.021,112.7844,599.4068878,0.36659199,7.983782291,31.04954544,-907.8361206,122.7290703
26.742,-95.911,112.7034,598.9764031,0.363808334,7.952623367,31.04954544,-1226.906982,133.0103438
26.742,-95.801,112.7844,599.4068878,0.361021012,7.920551777,31.04954544,-1335.073242,143.3112813
26.742,-95.691,112.7844,599.4068878,0.358597159,7.895439625,31.04954544,-1304.749268,153.633625
26.741,-95.581,112.7844,599.4068878,0.356261641,7.86594677,31.04954544,-1342.789185,163.9732969
26.741,-95.471,112.7844,599.4068878,0.353740335,7.834597588,31.04954544,-1486.107788,174.3312344
26.74,-95.361,112.7844,599.4068878,0.3516092,7.809342861,31.04954544,-1538.469971,184.7120938
26.739,-95.251,112.7844,599.4068878,0.349562168,7.780786037,31.04954544,-1592.385864,195.1143281
26.739,-95.142,112.7844,599.4068878,0.347238451,7.752946377,31.04954544,-1596.861084,205.5359688
26.738,-95.032,112.5009,597.9001913,0.344789058,7.72059536,31.04954544,-1629.756836,215.9694219
26.737,-94.922,112.7844,599.4068878,0.343105942,7.697746277,31.04954544,-1534.321411,226.3936094
26.736,-94.812,112.5495,598.1584821,0.341124207,7.67067194,31.04954544,-1524.258179,236.1616563
26.734,-94.702,112.7844,599.4068878,0.339462131,7.64918375,31.04954544,-1367.701538,243.7725313
26.733,-94.592,112.7844,599.4068878,0.337771475,7.623173237,21.92336362,-1243.714478,249.26625
26.732,-94.482,112.7844,599.4068878,0.336172789,7.601027966,21.92336362,-1232.677368,254.5860313
26.73,-94.372,112.7844,599.4068878,0.334720761,7.580545425,21.92336362,-1136.248657,260.2197656
26.728,-94.263,112.7844,599.4068878,0.333365351,7.560343266,21.92336362,-1190.683594,265.8232813
26.727,-94.153,112.7844,599.4068878,0.33188656,7.542334557,21.92336362,-1312.521118,271.2140625
26.725,-94.043,96.7302,514.0848214,0.330579668,7.525648594,21.92336362,-1361.477539,276.4874063
26.711,-93.384,3.3453,17.77901786,0.323005229,7.410000801,21.92336362,-1494.254272,315.3680938
26.709,-93.274,112.7844,599.4068878,0.322305471,7.403388977,21.92336362,-1490.029053,319.574125
26.706,-93.164,112.7844,599.4068878,0.321546733,7.390635014,21.92336362,-1464.969849,326.461125
26.703,-93.055,112.7844,599.4068878,0.320626557,7.379931927,66.42393503,-1533.028198,331.5431563
26.7,-92.945,112.7844,599.4068878,0.319796592,7.36553812,66.42393503,-1610.520142,330.0633438
26.697,-92.835,112.7844,599.4068878,0.318823248,7.354357719,66.42393503,-1712.253906,325.260625
26.694,-92.725,112.4928,597.8571429,0.318030715,7.34428215,66.42393503,-1693.009766,319.8975625
26.691,-92.616,112.1769,596.1782526,0.316919684,7.328378677,66.42393503,-1787.149048,314.78925
26.687,-92.506,112.4766,597.7710459,0.315781891,7.311053276,41.75379218,-1730.926514,309.9526875
26.684,-92.396,112.7844,599.4068878,0.315045297,7.301323414,41.75379218,-1959.495728,305.4320938
26.68,-92.287,112.7844,599.4068878,0.313941151,7.284832001,41.75379218,-1964.160034,301.2080313
26.677,-92.177,112.7844,599.4068878,0.312800258,7.270908356,41.75379218,-1891.271484,297.3034375
26.673,-92.067,112.7844,599.4068878,0.311644673,7.256602764,41.75379218,-1865.95752,293.7123438
26.669,-91.957,112.7844,599.4068878,0.310559213,7.24178791,41.75379218,-1805.547852,290.4105
26.665,-91.848,112.7844,599.4068878,0.309666038,7.228406429,41.75379218,-1845.825928,287.4514063
26.661,-91.738,112.5414,598.1154337,0.308785409,7.215173244,41.75379218,-1927.915405,284.8615
26.656,-91.628,112.1526,596.0491071,0.307861,7.200741768,41.75379218,-1939.58252,282.6369375
26.652,-91.519,112.2093,596.3504464,0.306874692,7.18538475,41.75379218,-1906.490845,280.8023438
26.648,-91.409,112.7844,599.4068878,0.305685431,7.167558193,41.75379218,-1920.511353,279.3640938
26.643,-91.3,112.7844,599.4068878,0.304433465,7.154306412,41.75379218,-2045.846924,278.3203438
26.638,-91.19,112.4928,597.8571429,0.303312659,7.141660213,41.75379218,-1929.262939,277.6849063
26.634,-91.08,112.7844,599.4068878,0.302332759,7.127718925,41.75379218,-1970.800293,277.3576563
26.629,-90.971,112.4928,597.8571429,0.301333576,7.118178844,35.57622725,-2065.789307,277.0216563
26.624,-90.861,112.7844,599.4068878,0.300593644,7.110417366,35.57622725,-2150.771729,277.0369688
26.619,-90.752,112.7034,598.9764031,0.299673229,7.102939606,32.61262336,-2110.861816,277.428125
26.613,-90.642,112.7844,599.4068878,0.29847008,7.092657089,32.61262336,-2494.610352,278.2315938
26.608,-90.533,112.7844,599.4068878,0.297566265,7.08097887,5.5,-2610.637695,279.3950625
26.603,-90.423,112.7844,599.4068878,0.296636373,7.067588806,5.5,-2675.736816,280.1273438
26.597,-90.314,112.7844,599.4068878,0.295602083,7.058056831,5.5,-2765.912109,280.1944688
26.592,-90.204,112.7844,599.4068878,0.295197576,7.051368237,5.5,-2838.829346,278.0319688
